kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
#ff6666,#330011,#ff8000,#ffe6ee,40.729696,-73.983769
#ff6666,#330011,#ff8000,#ffe6ee,40.833389,-73.910046
#ff6666,#330011,#ff8000,#ffe6ee,40.817356,-73.909331
#ff6666,#330011,#ff8000,#ffe6ee,40.755569,-73.998435
#ff6666,#330011,#ff8000,#ffe6ee,40.697235,-73.743806
#ff6666,#330011,#ff8000,#ffe6ee,40.697235,-73.743806
#ff6666,#330011,#ff8000,#ffe6ee,40.66293,-73.919705
#ff6666,#330011,#ff8000,#ffe6ee,40.660107,-73.733117
#ff6666,#330011,#ff8000,#ffe6ee,40.657704,-73.962356
#ff6666,#330011,#ff8000,#ffe6ee,40.649345,-73.965964
#ff6666,#330011,#ff8000,#ffe6ee,40.67614,-73.921903
#ff6666,#330011,#ff8000,#ffe6ee,40.671669,-73.914522
#ff6666,#330011,#ff8000,#ffe6ee,40.831592,-73.859108
#ff6666,#330011,#ff8000,#ffe6ee,40.846511,-73.920991
#ff6666,#330011,#ff8000,#ffe6ee,40.820446,-73.936232
#ff6666,#330011,#ff8000,#ffe6ee,40.867889,-73.892999
#ff6666,#330011,#ff8000,#ffe6ee,40.685352,-73.919076
#ff6666,#330011,#ff8000,#ffe6ee,40.796341,-73.9412
#ff6666,#330011,#ff8000,#ffe6ee,40.87368,-73.879231
#ff6666,#330011,#ff8000,#ffe6ee,40.67032,-73.906517
#ff6666,#330011,#ff8000,#ffe6ee,40.688135,-73.940516
#ff6666,#330011,#ff8000,#ffe6ee,40.834069,-73.944881
#ff6666,#330011,#ff8000,#ffe6ee,40.662614,-73.946764
#ff6666,#330011,#ff8000,#ffe6ee,40.752991,-73.901045
#ff6666,#330011,#ff8000,#ffe6ee,40.752991,-73.901045
#ff6666,#330011,#ff8000,#ffe6ee,40.708718,-73.90761
#ff6666,#330011,#ff8000,#ffe6ee,40.59811,-73.757949
#ff6666,#330011,#ff8000,#ffe6ee,40.637625,-73.945249
#ff6666,#330011,#ff8000,#ffe6ee,40.693778,-73.907324
#ff6666,#330011,#ff8000,#ffe6ee,40.81797,-73.886432
#ff6666,#330011,#ff8000,#ffe6ee,40.83247,-73.904244
#ff6666,#330011,#ff8000,#ffe6ee,40.820061,-73.926651
#ff6666,#330011,#ff8000,#ffe6ee,40.697293,-73.794449
#ff6666,#330011,#ff8000,#ffe6ee,40.661412,-73.886352
#ff6666,#330011,#ff8000,#ffe6ee,40.636574,-74.153689
#ff6666,#330011,#ff8000,#ffe6ee,40.669757,-73.987478
#ff6666,#330011,#ff8000,#ffe6ee,40.796956,-73.968258
#ff6666,#330011,#ff8000,#ffe6ee,40.753173,-73.992754
#ff6666,#330011,#ff8000,#ffe6ee,40.692651,-73.840776
#ff6666,#330011,#ff8000,#ffe6ee,40.834699,-73.942496
#ff6666,#330011,#ff8000,#ffe6ee,40.853917,-73.88363
#ff6666,#330011,#ff8000,#ffe6ee,40.869706,-73.86688
#ff6666,#330011,#ff8000,#ffe6ee,40.875622,-73.878027
#ff6666,#330011,#ff8000,#ffe6ee,40.769169,-73.919126
#ff6666,#330011,#ff8000,#ffe6ee,40.846064,-73.84163
#ff6666,#330011,#ff8000,#ffe6ee,40.70175,-73.765442
#ff6666,#330011,#ff8000,#ffe6ee,40.675047,-73.869915
#ff6666,#330011,#ff8000,#ffe6ee,40.68889,-73.960005
#ff6666,#330011,#ff8000,#ffe6ee,40.887314,-73.847272
#ff6666,#330011,#ff8000,#ffe6ee,40.705312,-73.795294
#ff6666,#330011,#ff8000,#ffe6ee,40.73572,-73.95686
#ff6666,#330011,#ff8000,#ffe6ee,40.674305,-74.007871
#ff6666,#330011,#ff8000,#ffe6ee,40.843703,-73.924395
#ff6666,#330011,#ff8000,#ffe6ee,40.700591,-73.807743
#ff6666,#330011,#ff8000,#ffe6ee,40.777222,-73.949128
#ff6666,#330011,#ff8000,#ffe6ee,40.603321,-73.757138
#ff6666,#330011,#ff8000,#ffe6ee,40.638917,-73.905819
#ff6666,#330011,#ff8000,#ffe6ee,40.677908,-73.910786
#ff6666,#330011,#ff8000,#ffe6ee,40.834669,-73.905014
#ff6666,#330011,#ff8000,#ffe6ee,40.645968,-73.950031
#ff6666,#330011,#ff8000,#ffe6ee,40.646167,-73.946168
#ff6666,#330011,#ff8000,#ffe6ee,40.661913,-73.897175
#ff6666,#330011,#ff8000,#ffe6ee,40.725501,-73.974718
#ff6666,#330011,#ff8000,#ffe6ee,40.747443,-73.826093
#ff6666,#330011,#ff8000,#ffe6ee,40.596012,-73.742116
#ff6666,#330011,#ff8000,#ffe6ee,40.652949,-73.746535
#ff6666,#330011,#ff8000,#ffe6ee,40.830722,-73.827126
#ff6666,#330011,#ff8000,#ffe6ee,40.705742,-73.939516
#ff6666,#330011,#ff8000,#ffe6ee,40.903794,-73.850099
#ff6666,#330011,#ff8000,#ffe6ee,40.651149,-73.895037
#ff6666,#330011,#ff8000,#ffe6ee,40.753595,-73.895428
#ff6666,#330011,#ff8000,#ffe6ee,40.668263,-73.859161
#ff6666,#330011,#ff8000,#ffe6ee,40.668263,-73.859161
#ff6666,#330011,#ff8000,#ffe6ee,40.56098,-74.195302
#ff6666,#330011,#ff8000,#ffe6ee,40.67827,-73.897925
#ff6666,#330011,#ff8000,#ffe6ee,40.687864,-73.94939
#ff6666,#330011,#ff8000,#ffe6ee,40.687864,-73.94939
#ff6666,#330011,#ff8000,#ffe6ee,40.657838,-73.92302
#ff6666,#330011,#ff8000,#ffe6ee,40.844259,-73.897934
#ff6666,#330011,#ff8000,#ffe6ee,40.754388,-73.931542
#ff6666,#330011,#ff8000,#ffe6ee,40.758514,-73.990721
#ff6666,#330011,#ff8000,#ffe6ee,40.741338,-73.851157
#ff6666,#330011,#ff8000,#ffe6ee,40.637616,-74.130746
#ff6666,#330011,#ff8000,#ffe6ee,40.591329,-73.982744
#ff6666,#330011,#ff8000,#ffe6ee,40.685823,-73.849659
#ff6666,#330011,#ff8000,#ffe6ee,40.698331,-73.917495
#ff6666,#330011,#ff8000,#ffe6ee,40.66763,-73.890891
#ff6666,#330011,#ff8000,#ffe6ee,40.833696,-73.920796
#ff6666,#330011,#ff8000,#ffe6ee,40.628453,-74.012502
#ff6666,#330011,#ff8000,#ffe6ee,40.883584,-73.862806
#ff6666,#330011,#ff8000,#ffe6ee,40.883584,-73.862806
#ff6666,#330011,#ff8000,#ffe6ee,40.681621,-73.945022
#ff6666,#330011,#ff8000,#ffe6ee,40.708775,-73.796448
#ff6666,#330011,#ff8000,#ffe6ee,40.831239,-73.943225
#ff6666,#330011,#ff8000,#ffe6ee,40.791152,-73.884372
#ff6666,#330011,#ff8000,#ffe6ee,40.863566,-73.899738
#ff6666,#330011,#ff8000,#ffe6ee,40.597683,-73.796599
#ff6666,#330011,#ff8000,#ffe6ee,40.633487,-74.163427
#ff6666,#330011,#ff8000,#ffe6ee,40.821567,-73.896885
#ff6666,#330011,#ff8000,#ffe6ee,40.823356,-73.899466
#ff6666,#330011,#ff8000,#ffe6ee,40.73856,-73.999684
#ff6666,#330011,#ff8000,#ffe6ee,40.672458,-73.874174
#ff6666,#330011,#ff8000,#ffe6ee,40.844006,-73.897519
#ff6666,#330011,#ff8000,#ffe6ee,40.614072,-73.921518
#ff6666,#330011,#ff8000,#ffe6ee,40.841439,-73.939628
#ff6666,#330011,#ff8000,#ffe6ee,40.813242,-73.909076
#ff6666,#330011,#ff8000,#ffe6ee,40.655538,-73.884099
#ff6666,#330011,#ff8000,#ffe6ee,40.863338,-73.899199
#ff6666,#330011,#ff8000,#ffe6ee,40.863338,-73.899199
#ff6666,#330011,#ff8000,#ffe6ee,40.863338,-73.899199
#ff6666,#330011,#ff8000,#ffe6ee,40.690971,-73.987622
#ff6666,#330011,#ff8000,#ffe6ee,40.690971,-73.987622
#ff6666,#330011,#ff8000,#ffe6ee,40.855878,-73.928943
#ff6666,#330011,#ff8000,#ffe6ee,40.855878,-73.928943
#ff6666,#330011,#ff8000,#ffe6ee,40.841184,-73.879894
#ff6666,#330011,#ff8000,#ffe6ee,40.82859,-73.879172
#ff6666,#330011,#ff8000,#ffe6ee,40.723089,-73.826727
#ff6666,#330011,#ff8000,#ffe6ee,40.715977,-73.965288
#ff6666,#330011,#ff8000,#ffe6ee,40.819119,-73.910177
#ff6666,#330011,#ff8000,#ffe6ee,40.819119,-73.910177
#ff6666,#330011,#ff8000,#ffe6ee,40.643193,-73.949731
#ff6666,#330011,#ff8000,#ffe6ee,40.808374,-73.914108
#ff6666,#330011,#ff8000,#ffe6ee,40.690738,-73.943932
#ff6666,#330011,#ff8000,#ffe6ee,40.709171,-73.918445
#ff6666,#330011,#ff8000,#ffe6ee,40.671991,-73.923775
#ff6666,#330011,#ff8000,#ffe6ee,40.85328,-73.885872
#ff6666,#330011,#ff8000,#ffe6ee,40.68291,-73.950083
#ff6666,#330011,#ff8000,#ffe6ee,40.675194,-73.87343
#ff6666,#330011,#ff8000,#ffe6ee,40.880773,-73.882104
#ff6666,#330011,#ff8000,#ffe6ee,40.852417,-73.919899
#ff6666,#330011,#ff8000,#ffe6ee,40.889934,-73.859302
#ff6666,#330011,#ff8000,#ffe6ee,40.67498,-73.908645
#ff6666,#330011,#ff8000,#ffe6ee,40.84414,-73.900389
#ff6666,#330011,#ff8000,#ffe6ee,40.69351,-73.936689
#ff6666,#330011,#ff8000,#ffe6ee,40.723248,-73.755344
#ff6666,#330011,#ff8000,#ffe6ee,40.747351,-73.886718
#ff6666,#330011,#ff8000,#ffe6ee,40.835079,-73.917159
#ff6666,#330011,#ff8000,#ffe6ee,40.753971,-73.986979
#ff6666,#330011,#ff8000,#ffe6ee,40.88289,-73.863194
#ff6666,#330011,#ff8000,#ffe6ee,40.666386,-73.899277
#ff6666,#330011,#ff8000,#ffe6ee,40.787567,-73.943132
#ff6666,#330011,#ff8000,#ffe6ee,40.761723,-73.949861
#ff6666,#330011,#ff8000,#ffe6ee,40.811113,-73.952346
#ff6666,#330011,#ff8000,#ffe6ee,40.625385,-74.027297
#ff6666,#330011,#ff8000,#ffe6ee,40.799197,-73.933082
#ff6666,#330011,#ff8000,#ffe6ee,40.827014,-73.881668
#ff6666,#330011,#ff8000,#ffe6ee,40.668328,-73.781374
#ff6666,#330011,#ff8000,#ffe6ee,40.853239,-73.907876
#ff6666,#330011,#ff8000,#ffe6ee,40.676199,-73.909566
#ff6666,#330011,#ff8000,#ffe6ee,40.833155,-73.909139
#ff6666,#330011,#ff8000,#ffe6ee,40.723997,-73.975815
#ff6666,#330011,#ff8000,#ffe6ee,40.827874,-73.893851
#ff6666,#330011,#ff8000,#ffe6ee,40.66763,-73.805225
#ff6666,#330011,#ff8000,#ffe6ee,40.847335,-73.903742
#ff6666,#330011,#ff8000,#ffe6ee,40.813089,-73.95798
#ff6666,#330011,#ff8000,#ffe6ee,40.574286,-74.105914
#ff6666,#330011,#ff8000,#ffe6ee,40.674618,-73.956546
#ff6666,#330011,#ff8000,#ffe6ee,40.838895,-73.921643
#ff6666,#330011,#ff8000,#ffe6ee,40.808374,-73.946886
#ff6666,#330011,#ff8000,#ffe6ee,40.674264,-73.884376
#ff6666,#330011,#ff8000,#ffe6ee,40.903052,-73.849551
#ff6666,#330011,#ff8000,#ffe6ee,40.702444,-73.803367
#ff6666,#330011,#ff8000,#ffe6ee,40.827591,-73.895828
#ff6666,#330011,#ff8000,#ffe6ee,40.646301,-74.019839
#ff6666,#330011,#ff8000,#ffe6ee,40.66806,-73.8788
#ff6666,#330011,#ff8000,#ffe6ee,40.820504,-73.912817
#ff6666,#330011,#ff8000,#ffe6ee,40.858895,-73.843035
#ff6666,#330011,#ff8000,#ffe6ee,40.819732,-73.848193
#ff6666,#330011,#ff8000,#ffe6ee,40.844021,-73.882097
#ff6666,#330011,#ff8000,#ffe6ee,40.831927,-73.908483
#ff6666,#330011,#ff8000,#ffe6ee,40.864971,-73.889522
#ff6666,#330011,#ff8000,#ffe6ee,40.691821,-73.754208
#ff6666,#330011,#ff8000,#ffe6ee,40.821736,-73.892867
#ff6666,#330011,#ff8000,#ffe6ee,40.691415,-73.812721
#ff6666,#330011,#ff8000,#ffe6ee,40.699891,-73.747943
#ff6666,#330011,#ff8000,#ffe6ee,40.634994,-73.931884
#ff6666,#330011,#ff8000,#ffe6ee,40.879168,-73.85414
#ff6666,#330011,#ff8000,#ffe6ee,40.840739,-73.921655
#ff6666,#330011,#ff8000,#ffe6ee,40.638078,-74.131843
#ff6666,#330011,#ff8000,#ffe6ee,40.670818,-73.93511
#ff6666,#330011,#ff8000,#ffe6ee,40.828515,-73.892397
#ff6666,#330011,#ff8000,#ffe6ee,40.683976,-73.782833
#ff6666,#330011,#ff8000,#ffe6ee,40.715719,-73.736639
#ff6666,#330011,#ff8000,#ffe6ee,40.676594,-73.886669
#ff6666,#330011,#ff8000,#ffe6ee,40.851323,-73.921412
#ff6666,#330011,#ff8000,#ffe6ee,40.756457,-73.967382
#ff6666,#330011,#ff8000,#ffe6ee,40.87246,-73.878066
#ff6666,#330011,#ff8000,#ffe6ee,40.830911,-73.866137
#ff6666,#330011,#ff8000,#ffe6ee,40.835071,-73.930039
#ff6666,#330011,#ff8000,#ffe6ee,40.702607,-73.925013
#ff6666,#330011,#ff8000,#ffe6ee,40.588891,-73.788633
#ff6666,#330011,#ff8000,#ffe6ee,40.658114,-73.835247
#ff6666,#330011,#ff8000,#ffe6ee,40.764329,-73.939979
#ff6666,#330011,#ff8000,#ffe6ee,40.746048,-73.990521
#ff6666,#330011,#ff8000,#ffe6ee,40.669735,-73.758839
#ff6666,#330011,#ff8000,#ffe6ee,40.633882,-74.133337
#ff6666,#330011,#ff8000,#ffe6ee,40.690212,-73.945274
#ff6666,#330011,#ff8000,#ffe6ee,40.769048,-73.990474
#ff6666,#330011,#ff8000,#ffe6ee,40.868407,-73.892608
#ff6666,#330011,#ff8000,#ffe6ee,40.879188,-73.90461
#ff6666,#330011,#ff8000,#ffe6ee,40.753744,-73.884563
#ff6666,#330011,#ff8000,#ffe6ee,40.765866,-73.837558
#ff6666,#330011,#ff8000,#ffe6ee,40.82641,-73.875801
#ff6666,#330011,#ff8000,#ffe6ee,40.681878,-73.95582
#ff6666,#330011,#ff8000,#ffe6ee,40.597637,-73.786589
#ff6666,#330011,#ff8000,#ffe6ee,40.597637,-73.786589
#ff6666,#330011,#ff8000,#ffe6ee,40.833389,-73.910046
#ff6666,#330011,#ff8000,#ffe6ee,40.603974,-73.747891
#ff6666,#330011,#ff8000,#ffe6ee,40.853085,-73.894649
#ff6666,#330011,#ff8000,#ffe6ee,40.849963,-73.902241
#ff6666,#330011,#ff8000,#ffe6ee,40.741776,-73.952922
#ff6666,#330011,#ff8000,#ffe6ee,40.75167,-73.976577
#ff6666,#330011,#ff8000,#ffe6ee,40.671146,-73.846743
#ff6666,#330011,#ff8000,#ffe6ee,40.674313,-73.846873
#ff6666,#330011,#ff8000,#ffe6ee,40.683453,-73.987213
#ff6666,#330011,#ff8000,#ffe6ee,40.659417,-73.908601
#ff6666,#330011,#ff8000,#ffe6ee,40.804848,-73.91279
#ff6666,#330011,#ff8000,#ffe6ee,40.878786,-73.906249
#ff6666,#330011,#ff8000,#ffe6ee,40.765409,-73.93731
#ff6666,#330011,#ff8000,#ffe6ee,40.62852,-74.154826
#ff6666,#330011,#ff8000,#ffe6ee,40.62852,-74.154826
#ff6666,#330011,#ff8000,#ffe6ee,40.6941,-73.739674
#ff6666,#330011,#ff8000,#ffe6ee,40.80214,-73.93906
#ff6666,#330011,#ff8000,#ffe6ee,40.68442,-73.782572
#ff6666,#330011,#ff8000,#ffe6ee,40.829242,-73.875507
#ff6666,#330011,#ff8000,#ffe6ee,40.698159,-73.795085
#ff6666,#330011,#ff8000,#ffe6ee,40.7066,-73.795607
#ff6666,#330011,#ff8000,#ffe6ee,40.669405,-73.863639
#ff6666,#330011,#ff8000,#ffe6ee,40.791152,-73.884372
#ff6666,#330011,#ff8000,#ffe6ee,40.686355,-73.768381
#ff6666,#330011,#ff8000,#ffe6ee,40.825064,-73.877397
#ff6666,#330011,#ff8000,#ffe6ee,40.755515,-73.999265
#ff6666,#330011,#ff8000,#ffe6ee,40.692235,-73.93091
#ff6666,#330011,#ff8000,#ffe6ee,40.652467,-73.936281
#ff6666,#330011,#ff8000,#ffe6ee,40.852009,-73.867787
#ff6666,#330011,#ff8000,#ffe6ee,40.666697,-73.776614
#ff6666,#330011,#ff8000,#ffe6ee,40.748513,-73.855934
#ff6666,#330011,#ff8000,#ffe6ee,40.5892,-74.162815
#ff6666,#330011,#ff8000,#ffe6ee,40.602436,-73.99694
#ff6666,#330011,#ff8000,#ffe6ee,40.826989,-73.937129
#ff6666,#330011,#ff8000,#ffe6ee,40.826989,-73.937129
#ff6666,#330011,#ff8000,#ffe6ee,40.753784,-73.911088
#ff6666,#330011,#ff8000,#ffe6ee,40.845144,-73.856155
#ff6666,#330011,#ff8000,#ffe6ee,40.639483,-73.945449
#ff6666,#330011,#ff8000,#ffe6ee,40.595044,-73.785142
#ff6666,#330011,#ff8000,#ffe6ee,40.677345,-73.907462
#ff6666,#330011,#ff8000,#ffe6ee,40.626538,-73.939256
#ff6666,#330011,#ff8000,#ffe6ee,40.626106,-73.941923
#ff6666,#330011,#ff8000,#ffe6ee,40.697837,-73.835643
#ff6666,#330011,#ff8000,#ffe6ee,40.682104,-73.921207
#ff6666,#330011,#ff8000,#ffe6ee,40.811526,-73.806617
#ff6666,#330011,#ff8000,#ffe6ee,40.862794,-73.901691
#ff6666,#330011,#ff8000,#ffe6ee,40.856235,-73.88504
#ff6666,#330011,#ff8000,#ffe6ee,40.841074,-73.841259
#ff6666,#330011,#ff8000,#ffe6ee,40.810352,-73.924942
#ff6666,#330011,#ff8000,#ffe6ee,40.59832,-73.961187
#ff6666,#330011,#ff8000,#ffe6ee,40.687992,-73.961279
#ff6666,#330011,#ff8000,#ffe6ee,40.687992,-73.961279
#ff6666,#330011,#ff8000,#ffe6ee,40.853375,-73.916334
#ff6666,#330011,#ff8000,#ffe6ee,40.866548,-73.888623
#ff6666,#330011,#ff8000,#ffe6ee,40.776265,-73.92102
#ff6666,#330011,#ff8000,#ffe6ee,40.871217,-73.889172
#ff6666,#330011,#ff8000,#ffe6ee,40.717623,-74.001278
#ff6666,#330011,#ff8000,#ffe6ee,40.84821,-73.890898
#ff6666,#330011,#ff8000,#ffe6ee,40.654313,-73.917593
#ff6666,#330011,#ff8000,#ffe6ee,40.707241,-73.802509
#ff6666,#330011,#ff8000,#ffe6ee,40.748405,-73.886908
#ff6666,#330011,#ff8000,#ffe6ee,40.74561,-73.868088
#ff6666,#330011,#ff8000,#ffe6ee,40.830549,-73.946521
#ff6666,#330011,#ff8000,#ffe6ee,40.837779,-73.919451
#ff6666,#330011,#ff8000,#ffe6ee,40.72749,-73.992353
#ff6666,#330011,#ff8000,#ffe6ee,40.667533,-73.864248
#ff6666,#330011,#ff8000,#ffe6ee,40.791152,-73.884372
#ff6666,#330011,#ff8000,#ffe6ee,40.642246,-73.896298
#ff6666,#330011,#ff8000,#ffe6ee,40.657146,-73.903645
#ff6666,#330011,#ff8000,#ffe6ee,40.678103,-73.954005
#ff6666,#330011,#ff8000,#ffe6ee,40.760385,-73.915097
#ff6666,#330011,#ff8000,#ffe6ee,40.668126,-73.892919
#ff6666,#330011,#ff8000,#ffe6ee,40.752701,-73.973047
#ff6666,#330011,#ff8000,#ffe6ee,40.678122,-73.907833
#ff6666,#330011,#ff8000,#ffe6ee,40.675504,-73.889151
#ff6666,#330011,#ff8000,#ffe6ee,40.755741,-73.90435
#ff6666,#330011,#ff8000,#ffe6ee,40.728432,-73.99968
#ff6666,#330011,#ff8000,#ffe6ee,40.703364,-73.92837
#ff6666,#330011,#ff8000,#ffe6ee,40.827313,-73.878875
#ff6666,#330011,#ff8000,#ffe6ee,40.681866,-73.878497
#ff6666,#330011,#ff8000,#ffe6ee,40.674618,-73.956546
#ff6666,#330011,#ff8000,#ffe6ee,40.703121,-73.806091
#ff6666,#330011,#ff8000,#ffe6ee,40.831116,-73.930412
#ff6666,#330011,#ff8000,#ffe6ee,40.858249,-73.902349
#ff6666,#330011,#ff8000,#ffe6ee,40.608924,-73.962175
#ff6666,#330011,#ff8000,#ffe6ee,40.679493,-73.932899
#ff6666,#330011,#ff8000,#ffe6ee,40.864136,-73.91918
#ff6666,#330011,#ff8000,#ffe6ee,40.864136,-73.91918
#ff6666,#330011,#ff8000,#ffe6ee,40.872305,-73.837019
#ff6666,#330011,#ff8000,#ffe6ee,40.809629,-73.941976
#ff6666,#330011,#ff8000,#ffe6ee,40.809629,-73.941976
#ff6666,#330011,#ff8000,#ffe6ee,40.668927,-73.922578
#ff6666,#330011,#ff8000,#ffe6ee,40.810865,-73.93902
#ff6666,#330011,#ff8000,#ffe6ee,40.820672,-73.824056
#ff6666,#330011,#ff8000,#ffe6ee,40.63211,-73.921493
#ff6666,#330011,#ff8000,#ffe6ee,40.851739,-73.887617
#ff6666,#330011,#ff8000,#ffe6ee,40.663699,-73.919917
#ff6666,#330011,#ff8000,#ffe6ee,40.855924,-73.927092
#ff6666,#330011,#ff8000,#ffe6ee,40.795815,-73.937101
#ff6666,#330011,#ff8000,#ffe6ee,40.591975,-73.794057
#ff6666,#330011,#ff8000,#ffe6ee,40.807545,-73.915171
#ff6666,#330011,#ff8000,#ffe6ee,40.886139,-73.833434
#ff6666,#330011,#ff8000,#ffe6ee,40.649293,-73.897912
#ff6666,#330011,#ff8000,#ffe6ee,40.685277,-73.929522
#ff6666,#330011,#ff8000,#ffe6ee,40.638853,-73.970279
#ff6666,#330011,#ff8000,#ffe6ee,40.884751,-73.852153
#ff6666,#330011,#ff8000,#ffe6ee,40.763875,-73.831541
#ff6666,#330011,#ff8000,#ffe6ee,40.845455,-73.888861
#ff6666,#330011,#ff8000,#ffe6ee,40.791152,-73.884372
#ff6666,#330011,#ff8000,#ffe6ee,40.87577,-73.841896
#ff6666,#330011,#ff8000,#ffe6ee,40.843741,-73.908568
#ff6666,#330011,#ff8000,#ffe6ee,40.668803,-73.88298
#ff6666,#330011,#ff8000,#ffe6ee,40.576867,-73.982654
#ff6666,#330011,#ff8000,#ffe6ee,40.816089,-73.917689
#ff6666,#330011,#ff8000,#ffe6ee,40.607952,-73.753289
#ff6666,#330011,#ff8000,#ffe6ee,40.681391,-73.953516
#ff6666,#330011,#ff8000,#ffe6ee,40.830814,-73.899733
#ff6666,#330011,#ff8000,#ffe6ee,40.649687,-73.89341
#ff6666,#330011,#ff8000,#ffe6ee,40.809043,-73.913699
#ff6666,#330011,#ff8000,#ffe6ee,40.703134,-73.782392
#ff6666,#330011,#ff8000,#ffe6ee,40.583593,-73.956259
#ff6666,#330011,#ff8000,#ffe6ee,40.748128,-74.001229
#ff6666,#330011,#ff8000,#ffe6ee,40.842977,-73.907727
#ff6666,#330011,#ff8000,#ffe6ee,40.822298,-73.911694
#ff6666,#330011,#ff8000,#ffe6ee,40.842977,-73.907727
#ff6666,#330011,#ff8000,#ffe6ee,40.835495,-73.907821
#ff6666,#330011,#ff8000,#ffe6ee,40.600537,-73.74655
#ff6666,#330011,#ff8000,#ffe6ee,40.692931,-73.937909
#ff6666,#330011,#ff8000,#ffe6ee,40.662229,-73.93443
#ff6666,#330011,#ff8000,#ffe6ee,40.655841,-73.887537
#ff6666,#330011,#ff8000,#ffe6ee,40.679215,-73.870956
#ff6666,#330011,#ff8000,#ffe6ee,40.679215,-73.870956
#ff6666,#330011,#ff8000,#ffe6ee,40.683878,-73.908254
#ff6666,#330011,#ff8000,#ffe6ee,40.665313,-73.932841
#ff6666,#330011,#ff8000,#ffe6ee,40.81951,-73.953583
#ff6666,#330011,#ff8000,#ffe6ee,40.842892,-73.883613
#ff6666,#330011,#ff8000,#ffe6ee,40.861608,-73.898298
#ff6666,#330011,#ff8000,#ffe6ee,40.668181,-73.961903
#ff6666,#330011,#ff8000,#ffe6ee,40.720178,-73.731351
#ff6666,#330011,#ff8000,#ffe6ee,40.693593,-73.815664
#ff6666,#330011,#ff8000,#ffe6ee,40.693593,-73.815664
#ff6666,#330011,#ff8000,#ffe6ee,40.816562,-73.919545
#ff6666,#330011,#ff8000,#ffe6ee,40.889934,-73.859302
#ff6666,#330011,#ff8000,#ffe6ee,40.847117,-73.932582
#ff6666,#330011,#ff8000,#ffe6ee,40.681259,-73.764818
#ff6666,#330011,#ff8000,#ffe6ee,40.681259,-73.764818
#ff6666,#330011,#ff8000,#ffe6ee,40.640415,-73.949437
#ff6666,#330011,#ff8000,#ffe6ee,40.767528,-73.933561
#ff6666,#330011,#ff8000,#ffe6ee,40.664891,-73.731927
#ff6666,#330011,#ff8000,#ffe6ee,40.898962,-73.867447
#ff6666,#330011,#ff8000,#ffe6ee,40.898962,-73.867447
#ff6666,#330011,#ff8000,#ffe6ee,40.898962,-73.867447
#ff6666,#330011,#ff8000,#ffe6ee,40.766597,-73.988543
#ff6666,#330011,#ff8000,#ffe6ee,40.79917,-73.964786
#ff6666,#330011,#ff8000,#ffe6ee,40.752112,-73.872428
#ff6666,#330011,#ff8000,#ffe6ee,40.821821,-73.895873
#ff6666,#330011,#ff8000,#ffe6ee,40.807407,-73.945648
#ff6666,#330011,#ff8000,#ffe6ee,40.729556,-73.98243
#ff6666,#330011,#ff8000,#ffe6ee,40.675727,-73.942993
#ff6666,#330011,#ff8000,#ffe6ee,40.869892,-73.901785
#ff6666,#330011,#ff8000,#ffe6ee,40.869892,-73.901785
#ff6666,#330011,#ff8000,#ffe6ee,40.663445,-73.897566
#ff6666,#330011,#ff8000,#ffe6ee,40.656162,-73.938127
#ff6666,#330011,#ff8000,#ffe6ee,40.813775,-73.940054
#ff6666,#330011,#ff8000,#ffe6ee,40.670117,-73.958175
#ff6666,#330011,#ff8000,#ffe6ee,40.670117,-73.958175
#ff6666,#330011,#ff8000,#ffe6ee,40.670117,-73.958175
#ff6666,#330011,#ff8000,#ffe6ee,40.858373,-73.899402
#ff6666,#330011,#ff8000,#ffe6ee,40.836447,-73.904018
#ff6666,#330011,#ff8000,#ffe6ee,40.683911,-73.960939
#ff6666,#330011,#ff8000,#ffe6ee,40.817198,-73.934465
#ff6666,#330011,#ff8000,#ffe6ee,40.803394,-73.938145
#ff6666,#330011,#ff8000,#ffe6ee,40.873088,-73.880342
#ff6666,#330011,#ff8000,#ffe6ee,40.816089,-73.917689
#ff6666,#330011,#ff8000,#ffe6ee,40.812172,-73.925121
#ff6666,#330011,#ff8000,#ffe6ee,40.821456,-73.866203
#ff6666,#330011,#ff8000,#ffe6ee,40.675946,-73.866766
#ff6666,#330011,#ff8000,#ffe6ee,40.738379,-73.862581
#ff6666,#330011,#ff8000,#ffe6ee,40.823507,-73.864078
#ff6666,#330011,#ff8000,#ffe6ee,40.87331,-73.853639
#ff6666,#330011,#ff8000,#ffe6ee,40.712267,-73.788862
#ff6666,#330011,#ff8000,#ffe6ee,40.750343,-73.878733
#ff6666,#330011,#ff8000,#ffe6ee,40.690268,-73.923408
#ff6666,#330011,#ff8000,#ffe6ee,40.662493,-73.935908
#ff6666,#330011,#ff8000,#ffe6ee,40.693471,-73.987243
#ff6666,#330011,#ff8000,#ffe6ee,40.683816,-73.906559
#ff6666,#330011,#ff8000,#ffe6ee,40.755959,-73.990729
#ff6666,#330011,#ff8000,#ffe6ee,40.756995,-73.907366
#ff6666,#330011,#ff8000,#ffe6ee,40.84728,-73.907334
#ff6666,#330011,#ff8000,#ffe6ee,40.814006,-73.858383
#ff6666,#330011,#ff8000,#ffe6ee,40.827565,-73.914762
#ff6666,#330011,#ff8000,#ffe6ee,40.832631,-73.888445
#ff6666,#330011,#ff8000,#ffe6ee,40.661422,-73.921819
