,DayofWeek,OccurrenceMonth,OccurrenceDay,OccurrenceYear,OccurrenceHour,Offense,Borough,lat,lon
31649,Friday,Mar,20,2015,1600,BURGLARY,Manhattan,40.752264448,-73.991559338
11959,Saturday,Aug,29,2015,600,ROBBERY,Manhattan,40.721822019,-73.987479351
50414,Wednesday,Apr,1,2015,0,GRAND LARCENY,Manhattan,40.850460156,-73.938469935
44992,Tuesday,Feb,3,2015,2100,GRAND LARCENY,Manhattan,40.726650337,-73.990491036
53937,Saturday,May,2,2015,1600,GRAND LARCENY,Manhattan,40.739191325,-73.993408584
40148,Friday,Aug,1,2014,1200,GRAND LARCENY,Manhattan,40.731673428,-73.993109848
15701,Sunday,Feb,15,2015,2300,FELONY ASSAULT,Manhattan,40.865876364,-73.927663555
70926,Saturday,Sep,26,2015,1500,GRAND LARCENY,Manhattan,40.717197058,-74.012894235
46993,Wednesday,Feb,25,2015,1700,GRAND LARCENY,Manhattan,40.734226128,-74.005406689
13327,Friday,Sep,25,2015,800,ROBBERY,Manhattan,40.838568295,-73.945857037
23364,Tuesday,Jul,7,2015,2100,FELONY ASSAULT,Manhattan,40.712715081,-73.989230525
5171,Saturday,Apr,4,2015,500,ROBBERY,Manhattan,40.756717855,-73.980639964
59471,Saturday,Jun,20,2015,2000,GRAND LARCENY,Manhattan,40.770741681,-73.987379899
43056,Thursday,Jan,15,2015,400,GRAND LARCENY,Manhattan,40.717355256,-73.980095858
70437,Monday,Sep,21,2015,1000,GRAND LARCENY,Manhattan,40.8174971,-73.945827212
61147,Sunday,Jul,5,2015,1000,GRAND LARCENY,Manhattan,40.797467517,-73.932870163
40603,Friday,Oct,31,2014,100,GRAND LARCENY,Manhattan,40.756778568,-73.982711816
18184,Thursday,Apr,9,2015,900,FELONY ASSAULT,Manhattan,40.79481676,-73.944408254
70422,Monday,Sep,21,2015,700,GRAND LARCENY,Manhattan,40.768826378,-73.993828043
71880,Wednesday,Feb,4,2015,1600,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.786219916,-73.949633506
22873,Tuesday,Jun,30,2015,1200,FELONY ASSAULT,Manhattan,40.816174595,-73.946792892
65553,Sunday,Aug,9,2015,1200,GRAND LARCENY,Manhattan,40.758340152,-73.981570773
3384,Saturday,Feb,14,2015,1800,ROBBERY,Manhattan,40.865457504,-73.920939317
51522,Saturday,Apr,11,2015,1700,GRAND LARCENY,Manhattan,40.821144233,-73.950604267
55935,Wednesday,May,20,2015,1300,GRAND LARCENY,Manhattan,40.747729682,-73.986839293
52190,Friday,Apr,17,2015,1600,GRAND LARCENY,Manhattan,40.707816171,-74.001574044
38704,Wednesday,Sep,9,2015,2300,BURGLARY,Manhattan,40.815669885,-73.936569294
59960,Thursday,Jun,25,2015,800,GRAND LARCENY,Manhattan,40.824040004,-73.944759612
60927,Friday,Jul,3,2015,400,GRAND LARCENY,Manhattan,40.741811809,-73.985263452
44309,Tuesday,Jan,27,2015,1800,GRAND LARCENY,Manhattan,40.70675626,-74.010089717
59416,Saturday,Jun,20,2015,1000,GRAND LARCENY,Manhattan,40.73373491,-74.002801472
34552,Friday,Jun,5,2015,1500,BURGLARY,Manhattan,40.765342984,-73.989456666
23682,Sunday,Jul,12,2015,1800,FELONY ASSAULT,Manhattan,40.851460104,-73.930354086
48013,Sunday,Mar,8,2015,300,GRAND LARCENY,Manhattan,40.722052656,-73.988215267
32635,Saturday,Apr,18,2015,2100,BURGLARY,Manhattan,40.861948368,-73.927136388
41572,Wednesday,Dec,31,2014,2000,GRAND LARCENY,Manhattan,40.78456213,-73.943770441
2067,Thursday,Jan,15,2015,1800,ROBBERY,Manhattan,40.801493349,-73.961270495
12760,Monday,Sep,14,2015,900,ROBBERY,Manhattan,40.788685025,-73.976326052
25707,Thursday,Aug,13,2015,400,FELONY ASSAULT,Manhattan,40.74586843,-73.984345886
8823,Saturday,Jun,27,2015,2200,ROBBERY,Manhattan,40.787874599,-73.928181646
57749,Friday,Jun,5,2015,1100,GRAND LARCENY,Manhattan,40.809596838,-73.949785598
57273,Monday,Jun,1,2015,1000,GRAND LARCENY,Manhattan,40.805830187,-73.961780901
54665,Saturday,May,9,2015,1100,GRAND LARCENY,Manhattan,40.799140059,-73.966664318
45104,Thursday,Feb,5,2015,800,GRAND LARCENY,Manhattan,40.774262003,-73.979244832
31916,Sunday,Mar,29,2015,1800,BURGLARY,Manhattan,40.826891685,-73.944594644
49186,Thursday,Mar,19,2015,2200,GRAND LARCENY,Manhattan,40.747228046,-73.995230338
16809,Wednesday,Mar,11,2015,2300,FELONY ASSAULT,Manhattan,40.756266207,-73.990501248
47299,Saturday,Feb,28,2015,1900,GRAND LARCENY,Manhattan,40.755469146,-73.98155352
9447,Saturday,Jul,11,2015,1500,ROBBERY,Manhattan,40.822348783,-73.943778257
65303,Friday,Aug,7,2015,1600,GRAND LARCENY,Manhattan,40.76983029,-73.986188694
65575,Sunday,Aug,9,2015,1700,GRAND LARCENY,Manhattan,40.735617612,-73.992669219
66098,Thursday,Aug,13,2015,2300,GRAND LARCENY,Manhattan,40.730396896,-73.990090003
2827,Sunday,Feb,1,2015,200,ROBBERY,Manhattan,40.805830187,-73.961780901
18952,Friday,Apr,24,2015,300,FELONY ASSAULT,Manhattan,40.714013829,-73.997487221
44037,Saturday,Jan,24,2015,300,GRAND LARCENY,Manhattan,40.764818269,-73.985189773
59469,Saturday,Jun,20,2015,2000,GRAND LARCENY,Manhattan,40.724991611,-73.982799432
43863,Thursday,Jan,22,2015,1400,GRAND LARCENY,Manhattan,40.77454774,-73.980887517
73325,Monday,Apr,27,2015,0,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.74416881,-73.980311598
36044,Sunday,Jul,12,2015,2300,BURGLARY,Manhattan,40.747729682,-73.986839293
71111,Monday,Sep,28,2015,1900,GRAND LARCENY,Manhattan,40.73652873,-73.990727783
66793,Thursday,Aug,20,2015,200,GRAND LARCENY,Manhattan,40.737345252,-73.979703782
74261,Thursday,Jun,11,2015,800,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.835784572,-73.944623378
68069,Sunday,Aug,30,2015,1700,GRAND LARCENY,Manhattan,40.745929075,-73.986395748
48122,Monday,Mar,9,2015,1300,GRAND LARCENY,Manhattan,40.742792122,-73.989196794
58170,Tuesday,Jun,9,2015,500,GRAND LARCENY,Manhattan,40.758228573,-73.989071565
28593,Tuesday,Sep,29,2015,1500,FELONY ASSAULT,Manhattan,40.714183313,-74.01285758
67498,Tuesday,Aug,25,2015,2200,GRAND LARCENY,Manhattan,40.731465013,-74.002058096
57011,Saturday,May,30,2015,0,GRAND LARCENY,Manhattan,40.719231007,-73.987858624
54402,Thursday,May,7,2015,900,GRAND LARCENY,Manhattan,40.717875632,-73.995120608
2510,Saturday,Jan,24,2015,200,ROBBERY,Manhattan,40.716521582,-73.984929952
50627,Thursday,Apr,2,2015,1700,GRAND LARCENY,Manhattan,40.762296233,-73.972364622
46396,Thursday,Feb,19,2015,500,GRAND LARCENY,Manhattan,40.824040004,-73.944759612
36306,Saturday,Jul,18,2015,200,BURGLARY,Manhattan,40.741142132,-73.985588382
59198,Thursday,Jun,18,2015,1600,GRAND LARCENY,Manhattan,40.730218912,-74.000311743
50931,Sunday,Apr,5,2015,1700,GRAND LARCENY,Manhattan,40.734846199,-73.990756884
8587,Monday,Jun,22,2015,1400,ROBBERY,Manhattan,40.734931456,-73.993192503
38122,Wednesday,Aug,26,2015,1000,BURGLARY,Manhattan,40.760887153,-73.980819241
12761,Monday,Sep,14,2015,900,ROBBERY,Manhattan,40.798827226,-73.966892018
69528,Saturday,Sep,12,2015,1800,GRAND LARCENY,Manhattan,40.7607354,-73.97654174
34179,Wednesday,May,27,2015,1400,BURGLARY,Manhattan,40.774800264,-73.952447504
10535,Sunday,Aug,2,2015,0,ROBBERY,Manhattan,40.738582114,-74.003862587
63919,Tuesday,Jul,28,2015,200,GRAND LARCENY,Manhattan,40.733301238,-74.002805062
2640,Monday,Jan,26,2015,2200,ROBBERY,Manhattan,40.864758883,-73.92282738
60873,Thursday,Jul,2,2015,1600,GRAND LARCENY,Manhattan,40.701488814,-74.012544968
27152,Friday,Sep,4,2015,0,FELONY ASSAULT,Manhattan,40.793872904,-73.945098846
20950,Wednesday,May,27,2015,2000,FELONY ASSAULT,Manhattan,40.821840511,-73.95516704
53486,Wednesday,Apr,29,2015,1000,GRAND LARCENY,Manhattan,40.775796911,-73.982887407
16040,Tuesday,Feb,24,2015,1500,FELONY ASSAULT,Manhattan,40.707349247,-74.008647067
49517,Monday,Mar,23,2015,1000,GRAND LARCENY,Manhattan,40.753756145,-73.967798712
71090,Monday,Sep,28,2015,1600,GRAND LARCENY,Manhattan,40.748011327,-73.979545342
72272,Saturday,Feb,28,2015,400,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.737230258,-73.98139258
40819,Tuesday,Nov,25,2014,1100,GRAND LARCENY,Manhattan,40.750021973,-73.991339463
65551,Sunday,Aug,9,2015,1200,GRAND LARCENY,Manhattan,40.751600255,-73.992046671
36045,Sunday,Jul,12,2015,2300,BURGLARY,Manhattan,40.798616246,-73.952275185
64589,Saturday,Aug,1,2015,1800,GRAND LARCENY,Manhattan,40.793819759,-73.943047538
46008,Saturday,Feb,14,2015,2100,GRAND LARCENY,Manhattan,40.740344029,-74.008037882
62005,Sunday,Jul,12,2015,1700,GRAND LARCENY,Manhattan,40.739388797,-73.991160415
53129,Sunday,Apr,26,2015,200,GRAND LARCENY,Manhattan,40.719055931,-74.003457417
56216,Friday,May,22,2015,1900,GRAND LARCENY,Manhattan,40.724119259,-73.986389377
70367,Sunday,Sep,20,2015,1400,GRAND LARCENY,Manhattan,40.724888565,-74.002620709
39608,Monday,Sep,17,2007,0,GRAND LARCENY,Manhattan,40.720255223,-74.00709028
35999,Saturday,Jul,11,2015,1500,BURGLARY,Manhattan,40.784596518,-73.946828959
21131,Sunday,May,31,2015,100,FELONY ASSAULT,Manhattan,40.814508157,-73.959312086
53266,Monday,Apr,27,2015,1400,GRAND LARCENY,Manhattan,40.747228046,-73.995230338
46207,Tuesday,Feb,17,2015,1200,GRAND LARCENY,Manhattan,40.732241562,-73.992637117
14267,Wednesday,Jan,14,2015,200,FELONY ASSAULT,Manhattan,40.798294748,-73.939771437
43309,Saturday,Jan,17,2015,200,GRAND LARCENY,Manhattan,40.744068736,-74.006811326
6981,Monday,May,18,2015,100,ROBBERY,Manhattan,40.854386624,-73.93625403
21409,Friday,Jun,5,2015,2300,FELONY ASSAULT,Manhattan,40.829805202,-73.941809832
69780,Tuesday,Sep,15,2015,1100,GRAND LARCENY,Manhattan,40.708079666,-74.00167865
55028,Tuesday,May,12,2015,1600,GRAND LARCENY,Manhattan,40.750927823,-73.992530384
9626,Wednesday,Jul,15,2015,500,ROBBERY,Manhattan,40.757446103,-73.971680817
55099,Wednesday,May,13,2015,800,GRAND LARCENY,Manhattan,40.763917413,-73.981208238
42444,Thursday,Jan,8,2015,1900,GRAND LARCENY,Manhattan,40.793548001,-73.973182301
47785,Thursday,Mar,5,2015,1200,GRAND LARCENY,Manhattan,40.773667862,-73.948783713
43425,Sunday,Jan,18,2015,200,GRAND LARCENY,Manhattan,40.749110765,-73.992007267
17984,Sunday,Apr,5,2015,200,FELONY ASSAULT,Manhattan,40.864891459,-73.924078153
17629,Saturday,Mar,28,2015,2200,FELONY ASSAULT,Manhattan,40.726552022,-73.975337913
62626,Friday,Jul,17,2015,1800,GRAND LARCENY,Manhattan,40.760112244,-73.97606187
20628,Friday,May,22,2015,2300,FELONY ASSAULT,Manhattan,40.711952093,-73.989854676
37610,Saturday,Aug,15,2015,0,BURGLARY,Manhattan,40.788750209,-73.948837115
22786,Sunday,Jun,28,2015,2100,FELONY ASSAULT,Manhattan,40.729343216,-74.005225891
52752,Wednesday,Apr,22,2015,1600,GRAND LARCENY,Manhattan,40.753063427,-73.996547324
61186,Sunday,Jul,5,2015,1900,GRAND LARCENY,Manhattan,40.710093847,-74.01060963
38499,Friday,Sep,4,2015,1600,BURGLARY,Manhattan,40.77256168,-73.989769627
26264,Friday,Aug,21,2015,2100,FELONY ASSAULT,Manhattan,40.825490239,-73.941278844
41730,Thursday,Jan,1,2015,2300,GRAND LARCENY,Manhattan,40.829029936,-73.944838579
52475,Monday,Apr,20,2015,1000,GRAND LARCENY,Manhattan,40.748169361,-73.992689493
47708,Wednesday,Mar,4,2015,1600,GRAND LARCENY,Manhattan,40.783481548,-73.979104742
49202,Friday,Mar,20,2015,300,GRAND LARCENY,Manhattan,40.751553812,-74.003589037
12369,Sunday,Sep,6,2015,1400,ROBBERY,Manhattan,40.731747425,-73.991460908
26472,Monday,Aug,24,2015,500,FELONY ASSAULT,Manhattan,40.826268853,-73.945050438
59987,Thursday,Jun,25,2015,1200,GRAND LARCENY,Manhattan,40.765740286,-73.983597552
70888,Friday,Sep,25,2015,2300,GRAND LARCENY,Manhattan,40.807009339,-73.9516009
72828,Friday,Apr,3,2015,0,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.769966547,-73.958989104
19269,Wednesday,Apr,29,2015,1800,FELONY ASSAULT,Manhattan,40.737107841,-73.990323555
26182,Thursday,Aug,20,2015,1100,FELONY ASSAULT,Manhattan,40.791594778,-73.966599479
19287,Wednesday,Apr,29,2015,2200,FELONY ASSAULT,Manhattan,40.800271403,-73.952483488
42724,Sunday,Jan,11,2015,1800,GRAND LARCENY,Manhattan,40.733589824,-73.97652243
48174,Monday,Mar,9,2015,2100,GRAND LARCENY,Manhattan,40.781824561,-73.947318642
9097,Friday,Jul,3,2015,2100,ROBBERY,Manhattan,40.808096803,-73.952936665
25970,Monday,Aug,17,2015,200,FELONY ASSAULT,Manhattan,40.799939303,-73.940665693
5390,Friday,Apr,10,2015,2100,ROBBERY,Manhattan,40.855923722,-73.927092379
55160,Wednesday,May,13,2015,1700,GRAND LARCENY,Manhattan,40.767848752,-73.987629545
12686,Saturday,Sep,12,2015,2200,ROBBERY,Manhattan,40.745098591,-73.976623032
42305,Wednesday,Jan,7,2015,1300,GRAND LARCENY,Manhattan,40.718688183,-73.999424253
67108,Saturday,Aug,22,2015,1700,GRAND LARCENY,Manhattan,40.717801138,-74.010610857
61062,Saturday,Jul,4,2015,1100,GRAND LARCENY,Manhattan,40.757379872,-73.984126607
49671,Tuesday,Mar,24,2015,2100,GRAND LARCENY,Manhattan,40.72347155,-73.986862121
47072,Thursday,Feb,26,2015,1200,GRAND LARCENY,Manhattan,40.745235456,-74.000394819
23453,Thursday,Jul,9,2015,1800,FELONY ASSAULT,Manhattan,40.812267657,-73.957084521
63875,Monday,Jul,27,2015,1700,GRAND LARCENY,Manhattan,40.76187469,-73.966358084
44687,Saturday,Jan,31,2015,1800,GRAND LARCENY,Manhattan,40.811798193,-73.949986239
16622,Sunday,Mar,8,2015,300,FELONY ASSAULT,Manhattan,40.729587616,-74.000845732
27389,Monday,Sep,7,2015,1700,FELONY ASSAULT,Manhattan,40.80665964,-73.955643243
40032,Monday,Jun,16,2014,1800,GRAND LARCENY,Manhattan,40.847688805,-73.934930327
44871,Monday,Feb,2,2015,1400,GRAND LARCENY,Manhattan,40.849329457,-73.933732306
40959,Thursday,Dec,4,2014,1900,GRAND LARCENY,Manhattan,40.811074977,-73.953303031
47867,Friday,Mar,6,2015,1400,GRAND LARCENY,Manhattan,40.734645797,-73.99033113
67408,Tuesday,Aug,25,2015,1100,GRAND LARCENY,Manhattan,40.812461056,-73.960642755
2790,Friday,Jan,30,2015,1900,ROBBERY,Manhattan,40.723538009,-73.99382502
49958,Friday,Mar,27,2015,1800,GRAND LARCENY,Manhattan,40.755012979,-73.966881308
60163,Friday,Jun,26,2015,1700,GRAND LARCENY,Manhattan,40.750430768,-73.989282176
372,Thursday,Oct,31,2013,0,RAPE,Manhattan,40.764818269,-73.985189773
58857,Monday,Jun,15,2015,1300,GRAND LARCENY,Manhattan,40.778194947,-73.966465382
47087,Thursday,Feb,26,2015,1500,GRAND LARCENY,Manhattan,40.730331421,-74.002469384
29314,Wednesday,Jan,14,2015,1400,BURGLARY,Manhattan,40.802091971,-73.937001222
17982,Sunday,Apr,5,2015,100,FELONY ASSAULT,Manhattan,40.752533054,-73.987401394
49610,Tuesday,Mar,24,2015,900,GRAND LARCENY,Manhattan,40.712889646,-73.980786157
61379,Tuesday,Jul,7,2015,1400,GRAND LARCENY,Manhattan,40.750430768,-73.989282176
2289,Tuesday,Jan,20,2015,800,ROBBERY,Manhattan,40.8011168,-73.952533452
20571,Thursday,May,21,2015,2200,FELONY ASSAULT,Manhattan,40.786823562,-73.949188876
63089,Tuesday,Jul,21,2015,1500,GRAND LARCENY,Manhattan,40.746709917,-73.977412835
61841,Saturday,Jul,11,2015,800,GRAND LARCENY,Manhattan,40.725204241,-73.999723645
74750,Monday,Jul,6,2015,200,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.783862452,-73.975952223
67895,Saturday,Aug,29,2015,200,GRAND LARCENY,Manhattan,40.744073775,-73.987749441
8955,Tuesday,Jun,30,2015,2200,ROBBERY,Manhattan,40.796397634,-73.944222739
1239,Saturday,Aug,29,2015,0,RAPE,Manhattan,40.800694331,-73.941109286
41915,Saturday,Jan,3,2015,1700,GRAND LARCENY,Manhattan,40.746362862,-73.987424215
60061,Thursday,Jun,25,2015,2200,GRAND LARCENY,Manhattan,40.779168082,-73.954784146
17710,Monday,Mar,30,2015,1100,FELONY ASSAULT,Manhattan,40.711321241,-74.000787786
8973,Wednesday,Jul,1,2015,800,ROBBERY,Manhattan,40.793842217,-73.944069584
21513,Sunday,Jun,7,2015,1500,FELONY ASSAULT,Manhattan,40.806144291,-73.950517868
20259,Saturday,May,16,2015,300,FELONY ASSAULT,Manhattan,40.75708253,-73.966927203
46168,Monday,Feb,16,2015,2200,GRAND LARCENY,Manhattan,40.72000018,-74.000246759
24864,Friday,Jul,31,2015,1500,FELONY ASSAULT,Manhattan,40.804046007,-73.936620103
14071,Friday,Jan,9,2015,1000,FELONY ASSAULT,Manhattan,40.720848264,-73.996707725
49204,Friday,Mar,20,2015,400,GRAND LARCENY,Manhattan,40.74219698,-73.97468255
52868,Thursday,Apr,23,2015,1800,GRAND LARCENY,Manhattan,40.745833797,-74.001813133
70597,Tuesday,Sep,22,2015,1700,GRAND LARCENY,Manhattan,40.75111205,-73.975249419
26853,Sunday,Aug,30,2015,600,FELONY ASSAULT,Manhattan,40.756266207,-73.990501248
43121,Thursday,Jan,15,2015,1500,GRAND LARCENY,Manhattan,40.786154789,-73.978399734
19056,Sunday,Apr,26,2015,200,FELONY ASSAULT,Manhattan,40.704173446,-74.009977519
41195,Thursday,Dec,18,2014,1500,GRAND LARCENY,Manhattan,40.731522314,-73.990926929
54673,Saturday,May,9,2015,1200,GRAND LARCENY,Manhattan,40.710659311,-73.989865694
60199,Saturday,Jun,27,2015,0,GRAND LARCENY,Manhattan,40.793723038,-73.970614432
29575,Tuesday,Jan,20,2015,2300,BURGLARY,Manhattan,40.798443216,-73.935177111
45660,Wednesday,Feb,11,2015,1500,GRAND LARCENY,Manhattan,40.734895538,-73.989959434
51489,Saturday,Apr,11,2015,1300,GRAND LARCENY,Manhattan,40.737345252,-73.979703782
53607,Thursday,Apr,30,2015,900,GRAND LARCENY,Manhattan,40.751333886,-73.990379237
10339,Wednesday,Jul,29,2015,400,ROBBERY,Manhattan,40.73137039,-73.982563257
53355,Tuesday,Apr,28,2015,800,GRAND LARCENY,Manhattan,40.802960428,-73.965672707
63668,Sunday,Jul,26,2015,0,GRAND LARCENY,Manhattan,40.730388282,-73.986377272
60791,Wednesday,Jul,1,2015,2100,GRAND LARCENY,Manhattan,40.733150231,-73.995704026
35094,Thursday,Jun,18,2015,1600,BURGLARY,Manhattan,40.815669885,-73.936569294
44038,Saturday,Jan,24,2015,400,GRAND LARCENY,Manhattan,40.731714801,-74.000957613
11949,Saturday,Aug,29,2015,400,ROBBERY,Manhattan,40.785301867,-73.969336217
43110,Thursday,Jan,15,2015,1300,GRAND LARCENY,Manhattan,40.732828332,-73.986062857
41845,Friday,Jan,2,2015,2100,GRAND LARCENY,Manhattan,40.756589647,-73.986155344
30838,Thursday,Feb,26,2015,500,BURGLARY,Manhattan,40.796571143,-73.967185687
36413,Tuesday,Jul,21,2015,100,BURGLARY,Manhattan,40.786823562,-73.949188876
30251,Monday,Feb,9,2015,1800,BURGLARY,Manhattan,40.851656037,-73.92761757
48340,Wednesday,Mar,11,2015,1500,GRAND LARCENY,Manhattan,40.776412362,-73.948250846
57629,Thursday,Jun,4,2015,1200,GRAND LARCENY,Manhattan,40.739191325,-73.993408584
64767,Monday,Aug,3,2015,900,GRAND LARCENY,Manhattan,40.763917413,-73.981208238
43102,Thursday,Jan,15,2015,1200,GRAND LARCENY,Manhattan,40.868723823,-73.925252465
17826,Wednesday,Apr,1,2015,2100,FELONY ASSAULT,Manhattan,40.801915542,-73.93561439
4565,Friday,Mar,20,2015,400,ROBBERY,Manhattan,40.737023123,-73.997093032
63874,Monday,Jul,27,2015,1700,GRAND LARCENY,Manhattan,40.756266207,-73.990501248
29600,Wednesday,Jan,21,2015,1500,BURGLARY,Manhattan,40.813045365,-73.946260732
42098,Monday,Jan,5,2015,1500,GRAND LARCENY,Manhattan,40.758232371,-73.977430585
37664,Sunday,Aug,16,2015,800,BURGLARY,Manhattan,40.750021973,-73.991339463
24259,Tuesday,Jul,21,2015,2000,FELONY ASSAULT,Manhattan,40.729696265,-73.983768787
26062,Tuesday,Aug,18,2015,1400,FELONY ASSAULT,Manhattan,40.7780045,-73.962999227
3586,Friday,Feb,20,2015,2000,ROBBERY,Manhattan,40.734645797,-73.99033113
55288,Thursday,May,14,2015,1600,GRAND LARCENY,Manhattan,40.733605592,-73.991031285
50683,Friday,Apr,3,2015,900,GRAND LARCENY,Manhattan,40.750411107,-73.985236286
13694,Thursday,Jan,1,2015,0,FELONY ASSAULT,Manhattan,40.71059299,-73.985663519
48261,Tuesday,Mar,10,2015,2000,GRAND LARCENY,Manhattan,40.776424905,-73.979514952
64310,Friday,Jul,31,2015,600,GRAND LARCENY,Manhattan,40.804384046,-73.937421669
1504,Saturday,Jan,3,2015,1200,ROBBERY,Manhattan,40.792130892,-73.936172792
12421,Monday,Sep,7,2015,1400,ROBBERY,Manhattan,40.788861361,-73.95200411
62455,Thursday,Jul,16,2015,1300,GRAND LARCENY,Manhattan,40.778805016,-73.982059779
68458,Thursday,Sep,3,2015,1200,GRAND LARCENY,Manhattan,40.7587596,-73.97868295
65090,Wednesday,Aug,5,2015,1800,GRAND LARCENY,Manhattan,40.864085852,-73.918005281
60154,Friday,Jun,26,2015,1600,GRAND LARCENY,Manhattan,40.752264448,-73.991559338
75258,Wednesday,Jul,29,2015,1800,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.862090623,-73.918242731
69463,Saturday,Sep,12,2015,200,GRAND LARCENY,Manhattan,40.729499157,-73.987950564
62238,Tuesday,Jul,14,2015,1900,GRAND LARCENY,Manhattan,40.764256331,-73.973872761
46523,Friday,Feb,20,2015,1200,GRAND LARCENY,Manhattan,40.742249162,-73.998857478
68708,Saturday,Sep,5,2015,500,GRAND LARCENY,Manhattan,40.725519819,-74.004031398
31315,Wednesday,Mar,11,2015,1100,BURGLARY,Manhattan,40.737345252,-73.979703782
45509,Monday,Feb,9,2015,1500,GRAND LARCENY,Manhattan,40.741041426,-74.003418863
34310,Saturday,May,30,2015,1800,BURGLARY,Manhattan,40.79189277,-73.94848439
42997,Wednesday,Jan,14,2015,1400,GRAND LARCENY,Manhattan,40.834618785,-73.946134895
62667,Saturday,Jul,18,2015,100,GRAND LARCENY,Manhattan,40.729072304,-73.978295562
40956,Thursday,Dec,4,2014,1300,GRAND LARCENY,Manhattan,40.771665759,-73.980855851
58692,Saturday,Jun,13,2015,1600,GRAND LARCENY,Manhattan,40.732830433,-73.98149123
61161,Sunday,Jul,5,2015,1400,GRAND LARCENY,Manhattan,40.758187296,-73.988003129
38920,Monday,Sep,14,2015,2000,BURGLARY,Manhattan,40.779945038,-73.948695837
74793,Wednesday,Jul,8,2015,400,GRAND LARCENY OF MOTOR VEHICLE,Manhattan,40.762901266,-73.958112648
28411,Saturday,Sep,26,2015,400,FELONY ASSAULT,Manhattan,40.860655736,-73.927329407
19492,Sunday,May,3,2015,500,FELONY ASSAULT,Manhattan,40.760757,-74.000210814
70185,Friday,Sep,18,2015,2300,GRAND LARCENY,Manhattan,40.73137039,-73.982563257
38420,Thursday,Sep,3,2015,900,BURGLARY,Manhattan,40.806096945,-73.963380954
65342,Friday,Aug,7,2015,2000,GRAND LARCENY,Manhattan,40.810476043,-73.951880151
13173,Tuesday,Sep,22,2015,100,ROBBERY,Manhattan,40.753952153,-73.972137084
55518,Saturday,May,16,2015,1600,GRAND LARCENY,Manhattan,40.717793392,-73.999637098
14398,Saturday,Jan,17,2015,600,FELONY ASSAULT,Manhattan,40.721822791,-73.975278333
26679,Thursday,Aug,27,2015,2100,FELONY ASSAULT,Manhattan,40.716344152,-74.001253193
46721,Sunday,Feb,22,2015,1900,GRAND LARCENY,Manhattan,40.782268336,-73.945444229
68659,Friday,Sep,4,2015,1900,GRAND LARCENY,Manhattan,40.735653061,-73.989630956
67043,Saturday,Aug,22,2015,100,GRAND LARCENY,Manhattan,40.733545537,-74.002115894
21108,Saturday,May,30,2015,1900,FELONY ASSAULT,Manhattan,40.793872904,-73.945098846
44393,Wednesday,Jan,28,2015,1700,GRAND LARCENY,Manhattan,40.757624357,-73.985682275
60863,Thursday,Jul,2,2015,1500,GRAND LARCENY,Manhattan,40.75097427,-73.972838516
63156,Wednesday,Jul,22,2015,700,GRAND LARCENY,Manhattan,40.749706466,-73.993425589
49681,Wednesday,Mar,25,2015,200,GRAND LARCENY,Manhattan,40.823116479,-73.954335162
1182,Monday,Aug,10,2015,2200,RAPE,Manhattan,40.783478055,-73.964758341
24273,Wednesday,Jul,22,2015,0,FELONY ASSAULT,Manhattan,40.820445512,-73.936232347
61266,Monday,Jul,6,2015,1500,GRAND LARCENY,Manhattan,40.752531784,-73.967077443
